user,story,comment
Nanite,15550735,1
Xcelerate,14223020,1
wonko1,13330611,1
wrsh07,13375543,1
Mtinie,15584124,1
gorn,15694926,1
opensports,15050841,1
known,13423629,1
rtfeldman,13541679,1
GeocachingHQ,14023198,1
skim-,14498724,1
raker,15707956,1
likelynew,15046601,1
jtso123,15601729,1
tuespetre,15368104,1
nooron,15148885,1
js8,14245354,1
mikodin,14002821,1
jrobn,13931969,1
jordache,15368104,1
sercand,15237896,1
libeclipse,13478514,1
gilbetron,15771168,1
k_sze,15021427,1
danvoell,15395946,1
perseusprime11,15969511,1
a-ve,13559581,1
xjay,13559581,1
jwoah12,15601729,1
Banduin,15601729,1
transfix,15601729,1
iwlbebnd,13439828,1
graycat,14458955,1
sv13,14688684,1
margorczynski,15701238,1
naasking,14529376,1
lukeinator42,13682949,1
evan_,15793473,1
alexandercrohde,14952787,1
kdamken,13601543,1
jtreagan,14744068,1
rcthompson,13958366,1
boardmad,14511627,1
aaronjgreenberg,14136081,1
hathym,14947361,1
csomar,14947361,1
shamaku,15763013,1
leke,14865043,1
jlebrech,15281364,1
daxfohl,14639967,1
zzzcpan,13426896,1
quobastian,14238005,1
JustinAiken,13755673,1
gaius_baltar,15256603,1
bwhites,13656192,1
imron,15655840,1
gt2,15651510,1
atishd,15384262,1
ToastyMallows,15384262,1
atishd,15384262,1
Dimi9909,14350059,1
songc,13541679,1
oelmekki,14763111,1
uptownfunk,14115826,1
r721,13886105,1
jsadow,14238005,1
kbd,15694118,1
Alan_Dillman,14049868,1
retube,14059727,1
peterburkimsher,13408797,1
ngrilly,15316175,1
baby,14606812,1
ec109685,14779881,1
ryandrake,13696004,1
vvvv,15310664,1
thebestia29,15398550,1
cdnsteve,15808096,1
JTenerife,15321015,1
bobbykrk,15824597,1
eagsalazar2,15148885,1
edword,15148885,1
Scuds,13369510,1
kodablah,15751344,1
AhtiK,15328889,1
baby,15328889,1
j_s,15187874,1
olivermarks,15278883,1
fazanhabib,13541679,1
doglover7869,15332819,1
sintaxi,14529376,1
rejschaap,14534315,1
icemelt8,13849430,1
cricfan,14073223,1
tinhangliu,15230871,1
xster,15897809,1
mfontani,13559662,1
PaulHoule,13842130,1
brian_herman,13319904,1
musesum,13921433,1
anandmgp,13921433,1
edison85,15195510,1
joeyspn,14039135,1
webmaven,13707547,1
andrewclunn,13707547,1
dep_b,15642116,1
janpaul123,14023198,1
Thaxll,15185416,1
msimpson,14630183,1
qualitytime,15584124,1
ldev,13601451,1
47,14238005,1
sethhochberg,14238005,1
metalliqaz,14237266,1
KnownSubset,14238005,1
et2o,15160149,1
widowlark,14477851,1
mnm1,14921018,1
convalleysili,13541679,1
500and4,13541679,1
caitlinspothero,13541679,1
rabidonrails,13541679,1
justinzollars,14511627,1
shahriar-alam,15542263,1
oliv__,15625330,1
notheguyouthink,13755673,1
karatkier,14238005,1
s3nnyy,14238005,1
ainiriand,15924794,1
aantix,14911467,1
grownseed,15694430,1
jamestimmins,15695326,1
btilly,13426896,1
jayzee,15384262,1
cyberpanther,13668916,1
NicoJuicy,13837781,1
hijinks,14463260,1
novaleaf,15046601,1
hoodoof,14518542,1
drewmol,15892066,1
wesamco,15892066,1
kels,15890551,1
scentedmeat,14962634,1
a_metaphor,15824597,1
malynda,14947361,1
spitfire,13785564,1
amarok-blue,14002821,1
amarok-blue,14002821,1
phamilton,15089476,1
wonderwonder,15878197,1
aruvira,15878197,1
aruvira,15878197,1
mping,15694118,1
Rapzid,15741565,1
komrade,13541679,1
krab,15946425,1
gt_,15546536,1
chx,15473777,1
methodin,14952787,1
punnerud,14952787,1
jangid,14238005,1
myrandomcomment,13559662,1
cm2187,14245354,1
hartator,14166966,1
tdalaa,14166966,1
quietriot,15368353,1
overgard,15662004,1
ddebernardy,14545382,1
fefe23,15448996,1
StavrosK,15367531,1
irchans,15116379,1
rustoo,14942902,1
madez,13797042,1
bittercynic,13797042,1
malchow,13797042,1
souprock,15824597,1
lz400,13437905,1
Strom,13719368,1
jarsin,14664417,1
shalstvedt,15384262,1
cybus,15824597,1
cybus,15824597,1
gnocchi,15148885,1
meheleventyone,13816627,1
espeed,13816627,1
cfleekers007,13790871,1
Gustomaximus,13576236,1
ToastyMallows,14238005,1
hellofunk,14578380,1
jesseyjean,15601729,1
dexzod,15256603,1
dohboy,14308754,1
prab97,13755673,1
pcollins123,14772926,1
ultim8k,14772926,1
mmgutz,15339983,1
petsagouris,15719262,1
vivcomma,15384262,1
numbsafari,15384262,1
markwaldron,15384262,1
Odiee,13622301,1
dekhn,15905048,1
subhajeet2107,15824597,1
sergiotapia,14054785,1
cossovich,13361019,1
zitterbewegung,14973506,1
rodolphoarruda,13571847,1
31reasons,13747414,1
hew,14568468,1
sapeien,13421927,1
hunter2_,15481819,1
minijackson,13414570,1
epaga,13364583,1
nautilus12,15946095,1
0xdeadbeefbabe,15694118,1
thewhitetulip,15821575,1
FollowSteph3,15813107,1
hgrimmett,15384262,1
amlau,15384262,1
pbnjay,13541162,1
jhmaddox,13541679,1
Hovertruck,13541679,1
jordsta,13423629,1
Sideshowcecil,15148885,1
petre,14002821,1
bitsoda,14462384,1
ccpizz,15451442,1
spraak,13700492,1
OliverJones,14136081,1
cr0sh,13909365,1
gpsx,15806500,1
mschuster91,14154395,1
AGSchneiderman,15853374,1
IgorPartola,13559581,1
castratikron,14784900,1
viach,15173781,1
guelo,13527482,1
api,14308189,1
bondolo,14688684,1
abecedarius,14835515,1
Eager,13394900,1
jreuben1,13816627,1
minusSeven,14560042,1
youdontknowtho,13489100,1
binarymax,13593272,1
dheera,14688684,1
Jun8,13726886,1
peterwwillis,14919845,1
tboyd47,15950599,1
kushal812,15920618,1
tuxt,14523523,1
thirru,15824597,1
ridgeguy,15827369,1
caust1c,15824597,1
exabrial,14031619,1
pg_is_a_butt,15200955,1
Grue3,13478514,1
engulfme,14774167,1
taheca,15148885,1
yokisan,13532992,1
mr_isomies,15642116,1
Artlav,14529376,1
rkv,14578807,1
PascLeRasc,15270189,1
enknamel,14417758,1
athenot,14635013,1
popopobobobo,14796381,1
styfle,15951825,1
kiernanmcgowan,15956811,1
pdq,14993216,1
kasey_junk,14073223,1
westoncb,14718089,1
nworbrecneps,15148885,1
sleuthy,15148885,1
machbio,13775667,1
jeffdavis,13392620,1
nvarsj,14161876,1
jaequery,14748028,1
squash_2017,15451442,1
joshuakelly,15148885,1
predman_mat,15148885,1
prh8,13775667,1
ggoss,14223020,1
techmind9669,14223020,1
brad0,15276833,1
soheil,15827369,1
jxramos,14796381,1
BoppreH,15707956,1
bnolsen,13726886,1
Sammi,13426896,1
Someone,15410953,1
wiremine,15409376,1
crusso,15409376,1
dreamcompiler,13870199,1
joshschreuder,14807779,1
visarga,13729525,1
keymone,15502074,1
ohstopitu,13581375,1
rakibtg,13881535,1
ilblog,15094639,1
SEJeff,13653669,1
joaorico,15685180,1
yeukhon,14055655,1
zump,13607359,1
hackcasual,13392885,1
frandroid,13392620,1
marenkay,14386394,1
aryehof,14754772,1
quonn,15321015,1
bobsil1,15321015,1
dingleberry,13392885,1
fhrow4484,15050841,1
Samuray,14848786,1
aeleos,15718686,1
edw519,14256300,1
ajeet_dhaliwal,13410510,1
thraway2016,13810015,1
010001001010,14238005,1
mi100hael,13610146,1
cwbeck,14662373,1
jackweirdy,13682022,1
calcsam,13682022,1
steven777400,14711621,1
xname2,14711621,1
ryandrake,14708350,1
fa17,13520891,1
vbernat,14779881,1
skrebbel,13816627,1
dvcrn,15686653,1
jamesrichardson,14023198,1
jinushaun,13507993,1
johnlorry,15210022,1
dredmorbius,15246197,1
talideon,13408797,1
hdhzy,14257744,1
arkaniad,14108849,1
Dowwie,15500836,1
mirimir,14574444,1
Teamwork123,15601729,1
youdontknowtho,13354329,1
sgt,14605342,1
achow,13924546,1
apeace,14635013,1
mackey,15800676,1
ndr,15421704,1
heisenbit,14711621,1
iamNumber4,14444914,1
lutorm,14034426,1
arthurz,14002821,1
amadvance,14486657,1
middleclick,14711153,1
abandonliberty,14639967,1
germainemalcolm,15155833,1
photonios,15584124,1
rythie,14386394,1
chimen,15338382,1
tekacs,15800676,1
diimdeep,13421927,1
RobertRoberts,15862494,1
ryanmarsh,14661285,1
gcb0,14225602,1
epa,15478078,1
DesiLurker,14552615,1
legitster,15826445,1
kimritz1,15824597,1
nvarsj,13800320,1
AnthonyMouse,15278883,1
rekshaw,13867590,1
MS_Buys_Upvotes,14411126,1
just2n,15634609,1
romeisburning,14304088,1
TheBiv,14304088,1
ergo14,15832170,1
matreyes,13823704,1
wolco,15173781,1
ww520,14533116,1
afarrell,13682022,1
loser777,15820161,1
bartl,13389935,1
tills13,14909786,1
coetry,14911467,1
cyberferret,15318440,1
vanderZwan,14805265,1
mmaunder,13707547,1
kobigurk,14238005,1
austenallred,14238005,1
tomharrisonjr,13755673,1
t23,15206926,1
staticelf,15309989,1
MarkMc,15321015,1
just_one_time_,15902054,1
Fej,15744359,1
lucideer,13682949,1
hhh000,14225602,1
pcvarmint,15927132,1
woodandsteel,14310617,1
adzm,14046446,1
hbcondo714,14149570,1
gsylvie,13347852,1
s73ver,14552615,1
JoeRess,14350293,1
CryoLogic,14796381,1
duracel,13635230,1
tehwebguy,15477286,1
seabornleecn,14297289,1
fernly,14310617,1
knowaveragejoe,14839178,1
korethr,15196309,1
snakeanus,15298833,1
searealist,13684439,1
sjg007,13684439,1
joelthelion,13769727,1
AJRF,14401399,1
dy,13668916,1
agentgt,13597949,1
brilliantcode,13603575,1
zaroth,15448996,1
eikenberry,13543233,1
ocdtrekkie,15037960,1
__ddd__,13338592,1
toni,14662107,1
ohiovr,15759562,1
33a,15094639,1
DC-3,15694926,1
ensiferum,15694430,1
runesoerensen,14326439,1
joelrunyon,14671070,1
makaed,13918465,1
brohoolio,14023223,1
ToastyMallows,14023198,1
deepnotderp,14023198,1
zecto,13541679,1
dba7dba,13547089,1
AJDFraser,15824597,1
ryanSrich,15744359,1
scottaj2,13541679,1
noddy1,15478078,1
Mc_Big_G,14483409,1
agentultra,14661285,1
colomon,14661285,1
mleva,13301832,1
bprasanna,16025112,1
lookbeyondme,15824597,1
stevenh,14848786,1
tonyplee,14645452,1
By-Jokese,15745441,1
j_s,15904265,1
on_and_off,15747519,1
throw2016,15477286,1
laretluval,14639967,1
Fice,15444607,1
WA,15297915,1
too_optimistic,14737322,1
gaia,14498724,1
jna_sh,13921433,1
jneal,14952787,1
api,14156954,1
sbr464,15980653,1
polock,15883186,1
neya,15633785,1
kinard,15324954,1
bmsleight_,14381264,1
matthewbadeau,14002821,1
jdalgetty,14002821,1
TaylorGood,14715384,1
meritus,14002821,1
paulkrush,14226889,1
SJoelKatz,15168394,1
spullara,14301739,1
cjbillington,15008636,1
denzil_correa,14574444,1
mhandley,15695326,1
u0112358132134,15601729,1
asc123,13650818,1
mitchtbaum,15694118,1
wyclif,15694430,1
wnevets,13552747,1
brian-armstrong,13471543,1
gwintrob,14664417,1
mbonzo,14655382,1
orblivion,14942902,1
msprague,15148885,1
maxsumme,15148885,1
constexpr,15148885,1
Clubber,14708350,1
muzakthings,14055655,1
adamvert,13301832,1
cisanti,14998081,1
RJIb8RBYxzAMX9u,13400350,1
mpeg,13810015,1
jbrambleDC,14063609,1
spanishgum,14256300,1
adamas,14633915,1
billfeng,15813107,1
losteverything,13392620,1
petegrif,13392620,1
kodablah,16025112,1
jaclaz,13601451,1
cperciva,13982620,1
thedonkeycometh,13597949,1
cubistml,13541679,1
raphaelj,15808096,1
grb423,15806500,1
puppetmaster400,15751344,1
snambi,15193892,1
mulmen,13775667,1
sync,13301832,1
jonathanstrange,13857086,1
hdhzy,14497295,1
aleksandrazd,14023198,1
brettz,14023198,1
rplnt,15974603,1
ghinda,15058351,1
thejohnhenry,14516538,1
numanumakid2017,15169188,1
stablemap,14581273,1
WillyOnWheels,15924093,1
iainmerrick,15009759,1
P4rzival,14320392,1
SHAKEDECADE,14998081,1
msIntern,13682022,1
broswell,13682949,1
KennyCason,13375543,1
amyjess,13392620,1
drawkbox,13392620,1
redsummer,13909365,1
fjabre,15704730,1
twitchard,15704730,1
sauronlord,14711621,1
ChuckMcM,13877156,1
Entangled,14361425,1
mcemilg,15550735,1
smaili,14671070,1
cjhanks,13924546,1
amsb,15786703,1
hiq,15853374,1
Nicholas7900,15559428,1
peterwwillis,15559428,1
ulkesh,15309393,1
michaelbuckbee,15886333,1
lzucchetti,14238005,1
edpichler,13950002,1
tytytytytytytyt,15624677,1
treyreynolds,13301832,1
buckhx,13301832,1
martingxx,13543233,1
minhajuddin,15808096,1
cothan,15321850,1
janpaul123,15384262,1
agibsonccc,14782294,1
dzdt,14393501,1
cr0sh,13317902,1
bduerst,13317902,1
aetebbe,13301832,1
BFatts,14486657,1
asdfGUYasdfn,14620608,1
stillsut,15133919,1
SnowingXIV,15206926,1
wahsd,13382963,1
hitekker,16000550,1
jonknee,13966390,1
Hyperbolic,15155833,1
llccbb,13531707,1
rtw1981,13860963,1
buildops,15694118,1
jmcdiesel,13500346,1
happy-go-lucky,15274339,1
eli,13857086,1
daveheq,14868033,1
almonj,13382963,1
failrate,15553205,1
elvinyung,15775548,1
danschumann,14323265,1
amingilani,14998081,1
bambax,13810764,1
guest,14497295,1
chj,15052691,1
scrollaway,15946425,1
pippinbarr,13804522,1
cjsuk,15432720,1
iamleppert,13966390,1
cmac2992,14355051,1
jl6,14355051,1
swsieber,14483409,1
hutch120,14483409,1
cilea,14774167,1
elorant,15230871,1
josteink,14049868,1
mschuster91,14049868,1
RUG3Y,14769762,1
betolink,14644539,1
rocky1138,14369109,1
evolve2k,13439828,1
sgt,14711621,1
jjm,15050841,1
arielm,15342486,1
exclusiv,14418877,1
twobyfour,14417758,1
amatecha,15637111,1
nsxwolf,14952787,1
hughw,13603575,1
visarga,15066729,1
gigatexal,13644959,1
irfansharif,15089476,1
computator,15742287,1
lutorm,13890618,1
spiderfarmer,14635013,1
wushupork,15031922,1
PaulHoule,13543233,1
proaralyst,15931730,1
fictionfuture,15902054,1
kurinj,14087381,1
userbinator,14630183,1
isaac_is_goat,14630183,1
cstpdk,14942902,1
jph00,13775667,1
Havoc,14127071,1
atonse,15694926,1
hughperkins,14661285,1
yani,13877156,1
chris_wot,14884992,1
ultim8k,15278883,1
jjgreen,15008076,1
eob,13668916,1
rl3,13576236,1
richev,14159085,1
geodel,14508921,1
Ibotta,14238005,1
cjhanks,15195510,1
KunooMeggars,15585769,1
rdslw,13622301,1
rmm,14223020,1
Shinchy,14939255,1
vortico,15441537,1
jacquesm,14356377,1
nbm,15916121,1
Dangeranger,13765240,1
jstewartmobile,15662004,1
Perceptes,13421608,1
karlunho,13421608,1
abusque,13414570,1
conductr,13414570,1
bluejekyll,13414570,1
pixelbeat__,13539552,1
jcookster,13541679,1
chiamonkey,13541679,1
crcastle,13541679,1
bluesign,14745936,1
johansch,13296502,1
spacehacker,13296502,1
udp,15400037,1
kolbe,13858597,1
Sir_Cmpwn,13857086,1
ctdonath,13858597,1
whipoodle,15222240,1
_lol,14990911,1
tzs,14011793,1
PaulHoule,14087002,1
Frogolocalypse,15089476,1
corford,14146850,1
adeelraza,14146850,1
Vinnl,15265507,1
standardly,14154395,1
marban,15940318,1
spade,14688684,1
neftaly,14688684,1
methodin,13361019,1
joaodlf,14087002,1
assafmo,14701460,1
radiorental,15017126,1
doozler,13532992,1
cooervo,15651510,1
Modj,15762451,1
golergka,15763013,1
erdojo,15446295,1
Kiro,15446049,1
falsedan,14511627,1
Steeeve,15050841,1
afshinmeh,15951825,1
aaronbrethorst,14462384,1
webwanderings,14462384,1
winkerVSbecks,15492248,1
mtgx,15473777,1
erbdex,14495405,1
matt_oriordan,14688684,1
aligajani,13904881,1
Abishek_Muthian,15986753,1
anythingnonidin,15315129,1
Terribledactyl,14004329,1
mrcactu5,14996715,1
codingdave,15460851,1
SJES,15148885,1
testUser69,13559662,1
psadri,14568468,1
dustingetz,13837781,1
whatever9089,15145226,1
njharman,14090419,1
minaguib,15862494,1
ringaroundthetx,15739744,1
micahbright,14976028,1
Chiba-City,15195510,1
Fiahil,13453189,1
iaskwhy,14633915,1
mcherm,14266423,1
edsheeran,14011793,1
albertgoeswoof,14901566,1
ziikutv,13593814,1
AndroidOatmeal,15824597,1
sidcool,15824597,1
mrfusion,14105489,1
h1d,14105721,1
gaza3g,14308754,1
awkwardtortoise,14310617,1
lngnmn,13810764,1
dankohn1,14223020,1
hennsen,14661285,1
urda,14384187,1
Eerie,13846083,1
blauditore,15820161,1
patryn20,14578380,1
whatimherefor,15782014,1
analyst74,14766889,1
navahq,14023198,1
kuon,14031619,1
vanni,14239194,1
menzoic,14245354,1
MarkPNeyer,15393270,1
millstone,15393270,1
greggman,15441537,1
walshemj,14505378,1
Waterluvian,14505378,1
shiftb,15601729,1
codezero,14452923,1
apstyx,14146850,1
whipoodle,15584456,1
m0th87,15799310,1
gaius,15800676,1
znpy,15790687,1
specialdragon,13301832,1
genericacct,15675582,1
mrmondo,15675582,1
bigato,13319904,1
gtobon,14688684,1
eurticket,14931004,1
phaed,14731181,1
j2kun,13915808,1
BenoitEssiambre,15789108,1
redangstrom,15148885,1
krisdevelops,13607890,1
iagthrowaway,14023198,1
gerdesj,15974603,1
prodikl,14859740,1
jacksmith21006,15965653,1
homakov,13830587,1
homakov,13830587,1
renegadesensei,14911467,1
zamalek,13537052,1
smprk,15960747,1
madmax108,15500220,1
idodd,15601729,1
patzol,15230871,1
foota,14649727,1
dahart,14976028,1
Harelin,14772926,1
nicpottier,15165111,1
throwaway292939,13858597,1
kkennaw,14688684,1
ccallebs,14308189,1
gagege,14386394,1
joshfraser,13531707,1
qwerty456127,15940144,1
dberg,15824597,1
SadWebDeveloper,15826445,1
JumpCrisscross,15094639,1
JasonCEC,14238005,1
tapad,14238005,1
jasonkester,14437921,1
paulcole,14094083,1
k__,14087381,1
choxi,13842130,1
marcuskaz,14536410,1
frankydp,14847059,1
amelius,15256603,1
antirez,14297289,1
icco,13571847,1
plushgraham,15824597,1
slvrspoon,15824597,1
Fnoord,15342758,1
mysterypie,14639967,1
c0achmcguirk,14146850,1
wickedlogic,13426896,1
msh,14246249,1
snvzz,15912378,1
benjlang,15824597,1
midnitewarrior,15210022,1
necessity,15210022,1
discordance,15210022,1
smoll,15206926,1
Entangled,14664417,1
htroyer,14023198,1
DannyBee,13551610,1
mbesto,14748028,1
teekert,14159085,1
otodic,14486657,1
zamalek,13489100,1
seanwasere,14986324,1
diebir,15756684,1
superasn,13884357,1
balsam,14021885,1
rconti,14757687,1
jwr,14075720,1
adrxyz,15601729,1
eli,15601729,1
squarefoot,15878197,1
outside1234,14979642,1
notfromhere,14979642,1
dr_,15478078,1
mhluongo,13426896,1
gajus,14257744,1
emehrkay,13942345,1
omouse,13857086,1
binthere,15147660,1
andrewlouis93,15148885,1
lurker456,14237266,1
losvedir,15291961,1
lylo,14688684,1
alex_minimax,14688684,1
alie,14688684,1
lisasburke1,15824597,1
jiqiren,15066729,1
c-slice,14921018,1
vkou,13860890,1
rjeli,14471931,1
anigbrowl,14462785,1
zitterbewegung,14471931,1
stcredzero,15686653,1
AlexB138,13713953,1
ForHackernews,15543371,1
cJ0th,14630183,1
known,15087831,1
josteink,15127633,1
acomjean,15793473,1
dan1234,14023223,1
uaaa,14021885,1
larkinrichards,14023198,1
nvs,13958366,1
gerbal,14703661,1
fscherer,14708350,1
lz400,14703661,1
mikeash,13683110,1
neom,13682022,1
coffutt,15824597,1
claytoncorreia,15824597,1
sparkling,13797042,1
acoravos,15398550,1
ner0x652,13867016,1
n-gauge,15309989,1
mrfusion,15230871,1
platz,15584456,1
user15128,15584456,1
btilly,15515292,1
cdancette,15924794,1
tomxor,14486657,1
SiempreZeus,15515292,1
cpeel,15601729,1
skate22,15451442,1
erkkie,14656945,1
myrloc,14656945,1
pdimitar,14868033,1
problems,14823807,1
hprotagonist,15924093,1
locusm,14011793,1
rl3,14673777,1
okreallywtf,14219384,1
codewiz,14807779,1
z3ugma,13375337,1
koolba,13375337,1
yndoendo,16030838,1
Dowwie,14923362,1
uranian,13571847,1
cryogenspirit,14326439,1
zorta,15754287,1
Double_Cast,13837850,1
kristianc,14998081,1
clueless123,13890618,1
epaga,15480895,1
jmattiace,15824597,1
maxk42,15451442,1
schappim,15451442,1
windsurfer,14296959,1
paultopia,15321850,1
datashovel,15321015,1
fillskills,15155833,1
lyime,14238005,1
ketanbhalla11,14238005,1
agotterer,15538666,1
mempko,15538666,1
ThinkBeat,15451060,1
dpkonofa,15611122,1
throw7,15611122,1
bradynapier,14356409,1
benzor,13541679,1
alexatkeplar,13541679,1
landmark3,14196731,1
scroot,15631565,1
serialpreneur,15601729,1
pmlnr,15253781,1
antman,13729525,1
stevenj,14783279,1
exabrial,15031922,1
jquery,15031922,1
skykooler,13660086,1
evilc0,13660086,1
bogomipz,15200955,1
babuskov,15318440,1
_pmf_,14108797,1
stepitup,14269708,1
tibaba,14002821,1
millettjon,14002821,1
guelo,15085159,1
EGreg,13890618,1
frogpelt,13810015,1
hl5,14733829,1
tnsengimana,15763013,1
pedrocr,14750627,1
lukasm,14744783,1
pmlnr,15145176,1
tyre,13591561,1
amq,14156954,1
dankohn1,13573702,1
pweissbrod,13797042,1
pm24601,13364583,1
wmahler,15824597,1
reza_n,15824597,1
madh,15824597,1
revx,15824597,1
alie,15824597,1
tyscorp,14238005,1
jaffoneh,14239194,1
throwaway2016a,15187874,1
Spare_account,14226775,1
partycoder,15460851,1
solidr53,15291961,1
messo,15941428,1
99_00,13629593,1
partingshots,14909786,1
nobleach,15447706,1
andy_ppp,13840282,1
runeks,13733481,1
tacosmell,15631565,1
fixermark,15795808,1
jrwiegand,15237896,1
nkkollaw,15800676,1
empath75,15337730,1
ufmace,13999378,1
ape4,15567356,1
TimPetricola,15148885,1
jrs95,15857833,1
0898,14039135,1
v_elem,14308189,1
jdevonport,14238005,1
jbrownbridge,14238005,1
jeshwanth,14223020,1
namlem,13529213,1
blakeweb,13301832,1
avaazjobs,13301832,1
madeofpalk,14542938,1
gkamradt,15148885,1
arca_vorago,13354329,1
dbolgheroni,15904265,1
mizchief2,13529792,1
cynusx,13541679,1
khana,15031922,1
arbesfeld,13541679,1
alimoeeny,14009963,1
reledi,14002821,1
kchoudhu,13595999,1
mythrwy,13419444,1
Jerry2,13410510,1
cpursley,13635230,1
abol3z,15066729,1
Normal_gaussian,14066948,1
kyberias,15669262,1
brianr,13541679,1
tinus_hn,15969511,1
hodder,14023223,1
nolamesa,14023198,1
kreeWall,15739744,1
myf01d,13433927,1
throwawagrrm,15309393,1
shade23,15309393,1
turc1656,14731181,1
artpi,15451442,1
noobermin,13990391,1
dragonwriter,14366825,1
StreamingMeeMee,16036121,1
StreamingMeeMee,16036121,1
nkkollaw,16036121,1
davidcelis,14462384,1
woodymcpecks,14369109,1
zyxzkz,13450143,1
chx,13719368,1
ireadzalot,13603575,1
kl94,16036121,1
gcjh01,14023198,1
g105b,14146850,1
sqeaky,14931004,1
zengid,14779881,1
twsted,14291412,1
digdigdag,15940144,1
Yoric,15940144,1
theprop,14403911,1
zvrba,15058351,1
bernardlunn,14047310,1
bernardlunn,14047310,1
huhtenberg,15534034,1
gh1,14393991,1
sddfd,13656192,1
subhrm,14745936,1
the_cat_kittles,13853150,1
based2,14471931,1
twic,13785277,1
waynenilsen,13785564,1
jakeogh,13406119,1
igravious,13846083,1
Tloewald,14087381,1
mirimir,14332006,1
rayiner,15072558,1
