anime_id,title,alpha,omega,zeta
371,Cardcaptor Sakura Movie 1,159,108,169
29223,Aldnoah.Zero Extra Archives,117,167,190
11531,UN-GO: Inga-ron,137,179,169
6064,Higurashi no Naku Koro ni Kai Specials,116,148,109
8115,Uchuu Show e Youkoso,49,213,91
5507,Senjou no Valkyria,137,179,126
17265,Log Horizon,139,55,29
35639,Just Because!,183,4,126
7375,Shakugan no Shana S Specials,178,187,10
3787,The Choujo,10,196,178
3754,Tongari Boushi no Memole,133,149,178
30923,Colorful Ninja Iromaki,126,219,1
373,Bannou Bunka Neko-Musume,192,196,178
5658,Great Mazinger,10,196,178
6023,Nogizaka Haruka no Himitsu: Purezza,131,106,173
1170,Slayers Special,11,155,91
21189,"Wake Up, Girls! Shichinin no Idol",166,52,109
36861,Itazura Majo to Nemuranai Machi,179,137,207
1694,iDOLM@STER Xenoglossia,143,200,140
1862,Strike Witches OVA,13,167,15
36009,Two Car,158,121,99
223,Dragon Ball,61,174,29
169,Shingetsutan Tsukihime,137,179,126
270,Hellsing,110,4,123
2385,One Piece: Jango no Dance Carnival,101,148,169
1095,Kidou Keisatsu Patlabor the Movie,147,213,169
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,57,89,89
2756,Cheonnyeon-yeowoo Yeowoobi,49,213,117
9445,Gunparade Orchestra OVA,169,219,184
3355,Fortune Dogs,169,219,184
16363,Vanquished Queens,141,159,116
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,169,219,184
34383,Netsuzou TRap,158,121,4
34675,Chou Yuu Sekai: Being the Reality,91,137,68
5671,Saki,166,52,126
30893,Deban Desu Yo! Onigirizu,104,142,95
16678,Pokemon: Pikachu to Eievui Friends,27,207,173
17901,All Alone With You,178,187,124
13785,Uhou Renka,120,137,116
1112,Vandread: Taidou-hen,119,175,175
9741,Nana to Kaoru,141,159,133
21339,Psycho-Pass Movie,95,24,29
32276,Nar Doma Manner Movie,105,61,95
4132,Wakakusa no Yon Shimai,4,184,49
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,178,187,82
25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,33,15,3
36943,Tachibanakan Triangle,158,121,89
36169,World&#039;s End Umbrella,126,219,184
13219,Himesama Gentei!,120,137,116
2409,Gokudou-kun Manyuuki,190,31,117
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,188,189,69
36175,Diary,126,219,184
24703,High School DxD BorN,71,47,135
17121,Dareka no Manazashi,184,4,157
154,Shaman King,176,47,126
5895,Tistou Midori no Oyayubi,4,184,164
31578,JK Meshi!,165,137,167
7307,Gegege no Kitarou (1985),4,184,49
28683,One Piece: Episode of Alabasta - Prologue,31,190,207
2501,Papuwa,17,15,178
36849,Nariyuki: Papakatsu Girls!! The Animation,14,15,207
15225,Hentai Ouji to Warawanai Neko.,161,4,146
35222,Gakuen Babysitters,175,119,169
3706,Seikoujo: Haitoku no Biden Dorei,52,15,175
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,178,187,63
561,Sakura Taisen,187,178,175
36797,gdMen,91,137,178
12599,Ijime: Ikenie no Kyoushitsu,91,137,200
31251,Mobile Suit Gundam: Iron-Blooded Orphans,183,4,105
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,123,61,184
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,128,144,113
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,218,207,89
1553,Queen Emeraldas,147,213,178
76,Mahou Shoujo Lyrical Nanoha,58,4,126
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,27,207,173
24773,Norasco,206,142,95
10681,Blood-C: The Last Dark,149,59,4
9938,Ikoku Meiro no Croisée The Animation,68,122,169
1825,Hadashi no Gen 2,167,117,35
1374,Kyoushoku Soukou Guyver (2005),187,178,178
20973,Sekai Seifuku: Bouryaku no Zvezda,200,133,81
1956,Ikkitousen: Dragon Destiny,54,15,49
573,Saber Marionette J,67,175,111
7705,Starry☆Sky,84,209,147
29893,Aria The Avvenire,43,169,18
35009,Berserk Recap,162,68,94
33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,214,99,49
31812,Kuroshitsuji Movie: Book of the Atlantic,15,82,126
36524,Dies Irae: Reimei,42,121,99
65,Rozen Maiden: Träumend,153,155,126
32251,Mirai e no Kakehashi: Bridge for Future,157,195,125
1747,Freedom,173,175,155
16123,Saki Zenkoku-hen,166,52,82
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,124,15,49
27945,Gugure! Kokkuri-san Specials,138,164,89
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,52,15,49
800,NieA Under 7,49,213,213
34659,Otokonoko ♂ Delivery,14,15,116
8017,Soukou Kihei Votoms: Gen-ei Hen,63,164,178
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,162,68,89
12783,Sora no Otoshimono Final: Eternal My Master,213,147,133
36848,Aishen Qiaokeli-ing... 2nd Season,162,68,188
31138,Overlord: Ple Ple Pleiades,178,187,133
11561,Sougen no Ko Tenguri,109,15,178
34213,Getsuyoubi no Tawawa,172,133,133
21939,Mushishi Zoku Shou,48,41,97
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,20,144,189
36764,Tripod Baby,199,95,95
3939,Kafun Shoujo Chuuihou! The Animation,6,15,175
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,103,164,69
885,Tenshi no Tamago,70,169,123
9544,Biohazard: Damnation,188,189,103
2216,Shigurui,70,169,157
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,56,137,89
33004,Tanaka-kun wa Kyou mo Kedaruge,175,119,124
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!",84,209,10
12859,One Piece Film: Z,31,190,29
785,Otaku no Video,147,213,42
9181,Motto To LOVE-Ru,71,47,24
17409,Sukitte Ii na yo.: Mei and Marshmallow,178,187,10
23269,Hello!! Kiniro Mosaic,166,52,126
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,129,167,133
31374,Shingeki! Kyojin Chuugakkou,175,119,82
1506,Detective Conan Movie 10: Requiem of the Detectives,8,82,169
6287,Akikan!: Kan Ippatsu!? Onsen Panic,131,106,209
36765,Scary,199,95,95
34834,Hina Logi: From Luck & Logic,158,121,116
37719,High School DxD Hero: Taiikukan-ura no Holy,172,133,109
10937,Mobile Suit Gundam: The Origin,209,25,169
427,Kaleido Star,159,108,126
30279,Yuru Yuri San☆Hai!,195,157,18
445,Tales of Eternia The Animation,143,200,175
23367,Kitakubu Katsudou Kiroku: Miniature Theater,91,137,89
4067,Shin Megami Tensei Devil Children,169,219,178
34349,Diamond no Ace: Second Season OVA,69,68,207
568,Bubblegum Crisis Tokyo 2040,173,175,111
5022,Toushi Gordian,126,219,137
37359,Kekkero Ke,185,142,219
36902,Mahou Shoujo Ore,175,119,170
16918,Gin no Saji,216,41,29
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,207,111,157
31552,Durarara!!x2 Ten: Onoroke Chakapoko,175,119,82
31930,Koukaku no Pandora: Ghost Urn,91,137,166
1909,Kusatta Kyoushi no Houteishiki,151,68,178
7060,Ring of Gundam,187,178,178
34712,Kujira no Kora wa Sajou ni Utau,183,4,126
1192,Kakurenbo,49,213,193
33473,Tokyo Futago Athletic,16,142,125
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,163,137,89
20359,Yamada-kun to 7-nin no Majo,178,187,10
290,Seikai no Monshou,66,193,157
34928,Akindo Sei no Little Peso,185,142,125
35376,Himouto! Umaru-chan R,1,47,4
8443,Mahou no Star Magical Emi: Semishigure,169,219,49
33486,Boku no Hero Academia 2nd Season,78,55,29
5259,Rance: Sabaku no Guardian,163,137,178
8101,HenSemi,3,122,109
5332,Toshokan Sensou: Koi no Shougai,116,148,117
463,One Piece Movie 5: Norowareta Seiken,203,82,126
267,Gungrave,219,47,146
981,Ichigo 100% OVA,100,111,218
185,Initial D First Stage,44,169,174
758,RahXephon: Pluralitas Concentio,173,175,155
3989,Suna no Bara: Yuki no Mokushiroku,82,15,196
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,59,149,178
4280,Kara no Kyoukai 4: Garan no Dou,50,41,97
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,209,25,169
1261,Kyattou Ninden Teyandee,187,178,214
33755,Ma Shen,157,195,125
36790,Ling Yu 2nd Season,193,15,207
33457,Gakuen Handsome Special,169,219,15
455,Fantastic Children,66,193,117
32030,MEMORiES MELODiES,111,207,178
8424,MM!,161,4,126
3910,Kyuukyoku no Sex Adventure Kamasutra,82,15,196
3991,Mahou Shoujo-tai Arusu the Adventure,103,164,175
7122,Dai Yamato Zero-gou,126,219,184
9308,Oni Chichi 2,85,74,167
33798,Cheer Danshi!! Recap,165,137,94
1889,Higurashi no Naku Koro ni Kai,152,41,29
19671,Free!: FrFr - Short Movie,15,82,82
34848,Saga-ken wo Meguru Animation (2017),126,219,68
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,17,15,207
29871,Shinsei Kamattechan,157,195,184
30585,Taifuu no Noruda,149,59,109
308,Zettai Shounen,160,149,175
14583,Rinne no Lagrange Specials,103,164,140
851,Kyou kara Ore wa!!,167,117,25
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,164,138,126
5957,Nyoro-n Churuya-san,217,122,193
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,161,4,157
89,Mobile Suit Victory Gundam,53,213,178
5684,Fresh Precure!,56,137,188
33342,Ari to Kirigirisu,205,95,95
22745,Brothers Conflict Special,84,209,68
30132,Etsuraku no Tane The Animation,14,15,200
971,Astro Boy: Tetsuwan Atom,187,178,129
1602,Soukou no Strain,89,57,111
3424,Porphy no Nagai Tabi,109,15,178
6546,Pico: My Little Summer Story,79,184,183
124,Fushigi Yuugi: Eikouden,160,149,200
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,129,167,133
9159,Kaibutsu Oujo (OVA),188,189,162
1313,Digimon Adventure 02,74,108,169
23157,Kaze no Invitation,169,219,178
2719,MapleStory,91,137,200
3750,Maria-sama ga Miteru 4th,30,17,169
3361,UFO Senshi Dai Apolon,4,184,184
34542,Inuyashiki,183,4,29
35075,Hoozuki no Reitetsu 2nd Season,209,25,108
1458,Uchuu no Kishi Tekkaman,10,196,178
31646,3-gatsu no Lion,150,41,97
2023,Bakuen Campus Guardress,124,15,49
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,106,193,157
14123,Pokemon Black and White 2: Introduction Movie,98,186,89
35302,Neko Neko Nihonshi 2nd Season,157,195,184
1111,Vandread: Gekitou-hen,119,175,69
1678,Cyborg 009: The Cyborg Soldier,187,178,117
29801,The iDOLM@STER Million Live! 1st Anniversary PV,91,137,200
31555,Doushitemo Eto ni Hairitai,104,142,95
9811,Hanasaka Tenshi Tenten-kun,18,61,48
12321,Thermae Romae,200,133,33
7592,Nurarihyon no Mago,168,82,157
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,161,4,47
3226,Major S4,36,157,29
32932,Choujuu Giga,91,137,178
138,Hunter x Hunter: Greed Island,61,174,105
1482,D.Gray-man,168,82,29
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,109,15,49
11917,Major: World Series,36,157,146
1071,Memories Off #5 Togireta Film The Animation,186,175,140
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,49,213,169
8026,Super Street Fighter IV,128,144,189
872,Mahou Shoujo-tai Arusu,49,213,117
4999,Asu no Yoichi!,131,106,147
19909,Pipi Tobenai Hotaru,62,142,95
4792,Pokemon: Pikachu Tankentai,127,207,173
412,Kore ga Watashi no Goshujinsama,170,209,15
3616,Kamen no Maid Guy,68,122,15
19653,Neppuu Kairiku Bushi Road,149,59,10
35262,Boku no Hero Academia 2nd Season: Hero Note,175,119,124
24795,Boku wa Ou-sama (TV) Special,24,95,125
110,Chuuka Ichiban!,160,149,175
32551,Digimon Adventure tri. 3: Kokuhaku,98,186,169
35963,PJ Berri no Mogumogu Munyamunya Season 2,123,61,95
36074,Endless Summer,191,65,125
36910,Wu Geng Ji 2nd Season,157,195,184
1459,Uchuu no Kishi Tekkaman Blade,147,213,178
3927,Mobile Suit Gundam 00 Second Season,219,47,29
2389,Kagaku Ninja-tai Gatchaman,133,149,178
11499,Sankarea,161,4,105
558,Major S2,36,157,29
33740,Katekyo Hitman Reborn! x ēlDLIVE Special,162,68,119
5355,Sengoku Basara,196,10,169
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,45,166,195
35891,Implicity,14,15,200
19157,Youkai Watch,155,207,200
105,Boys Be...,186,175,140
35076,Juuni Taisen,183,4,4
9055,Tamayura,144,20,169
359,I&#039;ll/CKBC,84,209,178
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,146,61,48
10798,UN-GO,137,179,126
33099,Washimo 4th Season,24,95,125
7695,Pokemon Diamond & Pearl: Genei no Hasha Zoroark,114,201,173
8479,Hetalia World Series,40,192,169
892,Dragon Ball Movie 3: Makafushigi Daibouken,20,144,91
876,Street Fighter II V,128,144,113
24817,Fantasista Stella,47,219,184
12677,Ozma,89,57,162
30321,Strike the Blood: Valkyria no Oukoku-hen,214,99,49
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,47,219,184
73,Full Metal Panic! The Second Raid,125,157,29
4021,Seiyou Kottou Yougashiten: Antique,45,166,213
4191,Popolocrois Monogatari,109,15,116
32734,"Satto Anshin, SAT x Peeping Life",146,61,95
9367,Freezing,131,106,126
26009,His Lipstick,157,195,195
17615,Kyoufu Shinbun,157,195,125
3342,Mnemosyne: Mnemosyne no Musume-tachi,137,179,157
3292,Potemayo Specials,190,31,175
37324,Youkai Watch: Shadow Side,126,219,184
17887,Ichirin-sha,91,137,94
557,Koutetsu Tenshi Kurumi Encore,25,196,175
21569,Pokemon XY: Hakai no Mayu to Diancie,38,207,173
30412,Shi Xiong,81,15,207
11019,Pokemon 3D Adventure: Mew wo Sagase!,27,207,200
31740,Chicchana Onaka,163,137,89
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,133,149,178
32934,Zonmi-chan: Meat Pie of the Dead,91,137,200
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,139,55,29
30232,Tamagotchi! Tamatomo Daishuu GO,47,219,184
5184,Negibouzu no Asatarou,157,195,125
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,219,47,105
6327,Miracle Train: Chuo-sen e Youkoso,151,68,49
10934,Itsuka Tenma no Kuro Usagi OVA,213,147,10
4726,Druaga no Tou: The Sword of Uruk,137,179,91
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,182,33,126
36266,Mahou Shoujo Site,214,99,109
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,103,164,188
3958,Kannagi,68,122,157
28983,Bouken-tachi Gamba to Nanbiki no Nakama,146,61,195
22247,Azumi Mamma★Mia,157,195,125
1668,Bakuten Shoot Beyblade G Revolution,0,144,173
28957,Mushishi Zoku Shou: Suzu no Shizuku,150,41,97
20,Naruto,197,24,29
1383,Yuuwaku Countdown,124,15,49
2355,Devilman: Yochou Sirene-hen,173,175,35
867,Slayers Gorgeous,11,155,91
649,Hanaukyou Maid-tai: La Verite,170,209,15
68,Black Cat,137,179,169
3470,Special A,137,179,18
6636,Chou Kousoku Galvion,126,219,184
33071,Bungou Stray Dogs: Hitori Ayumu,175,119,82
35073,Overlord II,197,24,29
15933,Vassalord.,45,166,172
2179,Tokimeki Memorial: Forever With You,186,175,140
33772,Spy Penguin (ONA),55,142,95
13855,Queen&#039;s Blade: Rebellion Specials,141,159,167
17247,Machine-Doll wa Kizutsukanai,161,4,126
12711,Uta no☆Prince-sama♪ Maji Love 2000%,168,82,169
31440,Teekyuu 6,180,86,213
36759,Shimajirou to Tanjoubi no Ohoshi-sama,198,61,95
250,Konjiki no Gash Bell!!,188,189,10
10162,Usagi Drop,171,41,29
20909,Kyoukai no Kanata: Mini Theater,178,187,187
8079,Tamala 2010: A Punk Cat in Space OVA,4,184,184
28405,Ansatsu Kyoushitsu: Deai no Jikan,175,119,124
33564,Armed Blue Gunvolt,91,137,200
1844,Clamp Gakuen Tanteidan,160,149,214
5030,Maria†Holic,68,122,126
31157,ClassicaLoid,158,121,170
8900,Saru Getchu: On Air 2nd,126,219,184
36937,Virtua Fighter: Costomize Clip,157,195,125
18045,Koi to Senkyo to Chocolate: Koi Imouto!,213,147,10
37665,Yoshida no Time Slip Fumai-kou,83,61,95
2014,Taiho Shichau zo: Second Season,143,200,175
11073,Pokemon Introductory Recap,27,207,173
15883,Fantasista Doll,35,167,167
6571,Koume-chan ga Iku!,126,219,178
25015,Kyoukai no Kanata Movie 1: I&#039;ll Be Here - Kako-hen,15,82,126
33840,Kabuki-bu!,218,207,67
306,Abenobashi Mahou☆Shoutengai,49,213,169
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,162,68,143
32197,Kaijuu Sakaba Kanpai! Specials,104,142,95
5493,Ranma ½: Akumu! Shunmin Kou,99,149,42
34884,Keijo!!!!!!!! Specials,162,68,188
25681,Kamisama Hajimemashita◎,15,82,146
34488,Gan Gan Ganko-chan,64,61,48
31430,Terra Formars Revenge,149,59,4
13367,"Kono Naka ni Hitori, Imouto ga Iru!",213,147,147
659,Azumanga Daioh: Gekijou Tanpen,217,122,193
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,182,33,126
97,Last Exile,219,47,135
2043,Cat&#039;s Eye,133,149,178
10497,Hetalia World Series Specials,40,192,91
29027,Shinmai Maou no Testament OVA,172,133,70
4443,Duel Masters Charge,155,207,68
30458,"Tokyo Ghoul: ""Jack""",183,4,126
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,94,133,109
33245,Ame-iro Cocoa in Hawaii,165,137,164
1347,Bubblegum Crisis,173,175,213
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,76,126,18
555,Koutetsu Tenshi Kurumi 2,25,196,140
10306,Umi Monogatari: Kanon to Iku Amamikoshima,193,15,178
18397,Shingeki no Kyojin OVA,15,82,24
29722,"Eikoku Ikka, Nihon wo Taberu",169,219,178
33489,Little Witch Academia (TV),1,47,29
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,161,4,55
5150,Hatsukoi Limited.,207,111,47
2539,Itazura The Animation,177,15,175
23201,Sengoku Basara: Judge End,162,68,186
5310,Macross F Movie 1: Itsuwari no Utahime,219,47,157
100,Shin Shirayuki-hime Densetsu Prétear,130,113,172
28617,Punch Line,200,133,47
32668,Noblesse: Awakening,183,4,169
4650,Seihou Bukyou Outlaw Star Pilot,188,189,175
12419,Guilty Crown Kiseki: Reassortment,116,148,10
2847,Pokemon Diamond & Pearl: Dialga vs. Palkia vs. Darkrai,114,201,82
15051,Love Live! School Idol Project,80,109,19
10716,Towa no Quon 5: Souzetsu no Raifuku,22,82,126
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,149,59,33
2063,Rhea Gall Force,192,196,175
2097,Tokumu Sentai Shinesman,10,196,178
4010,Arai Men to YuYu The Animation,6,15,175
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,91,137,116
7465,Eve no Jikan (Movie),150,41,97
34179,Ima no Watashi ni Dekiru Koto...,169,219,49
1527,Pokemon: Senritsu no Mirage Pokemon,127,207,173
34642,Shingeki no Bahamut: Genesis - Short Story,175,119,25
3727,Doraemon Movie 01: Nobita no Kyouryuu,155,207,89
941,Renkin San-kyuu Magical? Pokaan,190,31,165
979,Street Fighter Zero The Animation,128,144,189
31553,Charlotte: Tsuyoimono-tachi,183,4,126
3702,Detroit Metal City,142,185,97
32730,Love Live! x Watering KissMint Collaboration CM,162,68,89
19319,Gundam Build Fighters,196,10,169
3165,Hidamari Sketch Specials,43,169,126
18689,Diamond no Ace,65,157,104
2403,Kodomo no Jikan (TV),68,122,126
2792,Panzer Dragoon,124,15,178
1346,AD Police,173,175,178
1189,Eden&#039;s Bowy,143,200,178
1898,Hikari to Mizu no Daphne Specials,143,200,175
27825,Dragon Nest: Warriors&#039; Dawn,162,68,207
27815,Cardfight!! Vanguard G,122,68,68
147,Kimi ga Nozomu Eien,207,111,104
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,25,196,175
32013,Oshiete! Galko-chan,200,133,4
31229,Servamp,42,121,190
8057,Shin Koihime†Musou: Otome Tairan,13,167,167
6428,Psychoarmor Govarian,126,219,196
33723,Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,83,61,48
530,Bishoujo Senshi Sailor Moon,159,108,126
2767,Taneyamagahara no Yoru,156,164,213
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,53,213,35
5454,Yoku Wakaru Gendai Mahou,170,209,167
30378,Sanzoku Diary,135,61,95
584,Noein: Mou Hitori no Kimi e,219,47,157
3326,Inaka Isha,49,213,213
36824,Huyao Xiao Hongniang: Nan Guo,193,15,207
36904,Aggressive Retsuko (ONA),49,213,170
33686,Cyborg 009: Call of Justice 2,187,178,178
35949,Mobile Suit Gundam Thunderbolt: Bandit Flower,109,15,178
566,Tetsuwan Birdy,173,175,84
30600,Military! Special,103,164,188
10607,Rerere no Tensai Bakabon,126,219,184
7972,Chi&#039;s Sweet Home OVA,49,213,172
8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,103,164,149
24261,Hitsugi no Chaika OVA,178,187,133
6299,Maria-sama ga Miteru 4th Specials,88,98,175
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,1,47,82
93,Mobile Suit Gundam SEED,219,47,24
30777,Kaijuu Sakaba Kanpai!,135,61,48
33691,Tsukiyo to Megane,205,95,125
2938,Idol Densetsu Eriko,109,15,3
1290,WXIII Kidou Keisatsu Patlabor,147,213,84
28537,Garo: Guren no Tsuki,42,121,99
8551,Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,17,15,49
2500,The Cockpit,147,213,84
2733,MiniPato,10,196,149
1533,Ai Tenshi Densetsu Wedding Peach,160,149,149
4262,Koihime†Musou,13,167,133
8676,Amagami SS,161,4,146
12485,Gregory Horror Show: The Bloody Karte,169,219,184
606,Kazemakase Tsukikage Ran,143,200,162
32309,Tabi Machi Late Show,158,121,188
33041,Bubuki Buranki: Hoshi no Kyojin,158,121,133
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,142,185,97
298,.hack//Tasogare no Udewa Densetsu,23,98,92
12403,Yuru Yuri♪♪,195,157,24
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,84,209,200
14647,Tantei Opera Milky Holmes: Alternative,103,164,89
8074,Highschool of the Dead,197,24,29
2997,Hi no Tori: Houou-hen,10,196,178
6107,Aruhi no Clamp Gakuen Tanteidan,169,219,178
3686,Tokimeki Memorial: Only Love Specials,186,175,140
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,63,164,188
24991,No Game No Life Specials,213,147,10
1815,Shakugan no Shana Movie,207,111,126
350,Ojamajo Doremi,160,149,172
31559,Prince of Stride: Alternative,183,4,169
23829,Komatsu Sakyo Anime Gekijou,29,142,219
33389,Genbanojou,105,61,48
543,Vampire Hunter D (2000),219,47,146
6892,Yokorenbo: Immoral Mother,145,15,49
10717,Towa no Quon 6: Towa no Quon,22,82,126
497,Yami to Boushi to Hon no Tabibito,119,175,31
12997,Please ♥♥♥♥ Me!,154,137,175
34757,Town Workers,146,61,95
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,51,41,105
2007,Dousou Kai Again,108,15,178
35369,Seikaisuru Kado: Ninovo,175,119,109
7338,Darker than Black: Kuro no Keiyakusha Gaiden,171,41,29
24475,Mangaka-san to Assistant-san to The Animation Specials,172,133,109
35965,Baja no Studio,162,68,89
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,164,138,160
35015,Ani ni Tsukeru Kusuri wa Nai!,175,119,143
